StudentID,PreviousGPA,AssignmentsCompleted,Attendance,SleepHours,Age,StudyHours,InternetHours,Scholarship_No,Scholarship_Sí,Program_Administración,Program_Contador Auditor,Program_Ingeniería Civil,Program_Ingeniería Industrial,Program_Ingeniería Informática,FinalGrade
STU-13319,-0.39092681008365704,0.872656102857422,1.5043247977216152,0.3558491311188014,0.6,-0.4935166994106092,1.641911341393207,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.71
STU-11950,-0.8909347922090366,1.0623345717266302,1.5043247977216152,-1.0600684585098468,-0.2,0.03614931237721029,0.9395509499136446,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.52
STU-11763,-0.6548199117609405,-1.2497310071412182,-3.4201839315831664,-0.41349337422855664,0.8,-0.4683693516699412,-0.0990213010938399,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.31
STU-10263,-0.30759214639609295,0.9955160201931587,0.7750959870871544,0.830549825907596,0.2,0.2577603143418469,-0.6424870466321244,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.91
STU-14538,1.1090971362924842,1.0623345717266302,0.9099196673259136,-1.6493520796269716,-1.0,1.389390962671906,0.69314910765688,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.68
STU-11138,1.3591011273551752,1.0623345717266302,0.7642707280898818,0.11031428898666538,0.2,0.0,0.432930339666091,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.82
STU-14365,1.3729902379697687,-0.4443159934958299,0.8489045711594684,0.6013839732509367,0.4,-0.8392927308447938,0.03223949337938989,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.26
STU-13391,0.6368673753962918,1.0623345717266302,1.5043247977216152,-0.5771832689833137,-0.2,1.2023575638506878,-0.0023028209556706478,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.15
STU-13101,1.0952080256778904,1.0623345717266302,-0.6754887185473883,1.0106087101378292,0.8,0.44950884086444004,0.753022452504318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.28
STU-13731,-0.5298179162295955,-0.9149197704251151,-0.8270423445092054,0.1921592363640443,-1.0,-0.982318271119843,-0.8290155440414508,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.38
STU-14465,-1.7520596503138586,-1.7497924250691301,-0.07714713033449601,0.9615017417114017,2.0,-0.004715127701375146,-0.9694876223373634,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.52
STU-13473,-0.9187130134382251,-0.11309715202346268,1.5043247977216152,-1.035514974296633,0.2,0.19017681728880173,-0.895797351755901,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.82
STU-13203,-0.8214892391360673,-0.5420291441254219,0.3233874525645932,-1.2564963322155551,1.8,0.13831041257367402,-0.5342544617156016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.49
STU-11814,1.039651583219515,1.0623345717266302,0.4227830124486431,1.1661141101548478,1.2,0.28447937131630663,0.20495106505469216,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.25
STU-11374,1.7896635564075856,0.8805593723936389,-0.17162211794705856,-0.9127475532305657,1.6,0.1241650294695483,1.3978123200921129,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.42
STU-14525,1.0952080256778904,1.0623345717266302,1.5043247977216152,-3.106192142944309,-0.6,1.0844793713163068,0.7714450201496836,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.82
STU-13031,0.5118653798649468,1.0623345717266302,1.3985107533152335e-15,1.46075592071341,0.8,0.42436149312377236,0.050662061024755276,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.24
STU-11061,-0.18259015086474806,-0.8696555903540544,0.471988735163519,1.1824830996303233,0.4,-0.1477406679764243,-0.0805987334484743,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.29
STU-14224,-0.8909347922090366,0.0,-1.3525594631040805,1.2806970364831782,-0.6,-0.9288801571709235,0.15659182498560753,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.72
STU-10498,-0.7520436860630981,0.1405259521842286,-0.31235048491160294,2.009117068141847,0.4,0.2719056974459726,0.3914795624640185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.65
STU-13356,-1.8215052033868278,1.0623345717266302,-0.660727001732925,1.1579296154171101,0.8,-0.9587426326129667,-0.7000575705238918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.29
STU-13306,-0.41870503131284426,1.0623345717266302,-0.7581543327083788,-0.32346393211344004,-0.6,0.13045186640471515,0.5964306275187107,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.69
STU-10658,1.039651583219515,1.0623345717266302,-0.3290804306346609,1.1415606259416349,0.8,1.4742632612966604,-0.9556706966033394,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.79
STU-14526,1.4285466804281444,1.0623345717266302,-0.46291999641912335,-1.8375954585949423,-0.2,0.36149312377210235,-0.5734024179620035,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.45
STU-13320,0.9563169195319521,1.0623345717266302,1.255343840784343,-1.5675071322495933,0.2,0.844007858546169,-1.1583189407023604,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.83
STU-14226,0.6507564860108854,1.0623345717266302,0.29780047675285726,-0.09429807945678081,-0.4,0.9414538310412576,0.6194588370754176,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.87
STU-10705,-2.474293402272741,-0.45437470017828796,-1.039611066637469,0.5686459942999853,0.4,-0.6145383104125738,-0.43983880253310303,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.65
STU-11312,-0.7937110179068801,0.4171403859518234,-0.5859343032063131,0.0,1.2,-0.15717092337917488,0.18192285549798506,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
STU-14758,-1.4881665486365752,-1.9531219958645312,-0.2523195031994544,-0.10248257419451849,-0.4,-1.0184675834970531,-0.5342544617156016,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.49
STU-13384,0.08130295081253533,-0.358816986694937,-0.9057715008530066,0.6668599311528396,0.0,0.19960707269155203,-0.3937823834196892,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.79
STU-11334,0.12297028265631738,-0.3257669504525744,0.21907132040905608,-0.3562019110643915,0.8,0.9508840864440079,0.14277489925158324,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.81
STU-12021,-0.15481192963556084,-1.137648275536686,-0.7906301097001968,0.020284846871549526,-0.4,-1.1174852652259333,1.1928612550374211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.79
STU-13258,0.553532711708729,0.900676785758555,0.18167497114575085,-2.549646500778135,1.2,0.4353634577603143,0.18652849740932656,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.01
STU-11997,-0.7103763542193161,-1.4085148769143048,-1.4263680471763944,-0.4789693321304595,0.8,-1.376817288801572,1.4231433506044908,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.28
STU-13190,-1.974285420147361,-0.8595968836715963,1.3985107533152335e-15,-0.8881940690173519,-0.4,-1.6235756385068765,-0.29476108232584924,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.02
STU-10438,0.0,-0.029753582368810868,-1.9322028766853188,-0.5689987742455761,8.4,-1.0436149312377212,-0.568796776050662,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.99
STU-13021,1.7896635564075856,1.0623345717266302,0.0035502549178998122,1.2479590575322261,-0.8,0.6899803536345775,0.9694876223373634,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.13
STU-11893,-0.29370303578149937,1.0623345717266302,1.0526162631990539,1.1415606259416349,-0.2,0.0,1.3010938399539436,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.61
STU-14315,1.0257624726049213,0.05143455013960089,-1.0779915303550722,0.21671272057725732,0.0,0.7842829076620826,-0.19113413932066786,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.3
STU-10437,0.6229782647816982,1.0623345717266302,0.19151611568872548,-0.23343448999832417,-0.2,0.5218074656188606,0.8934945308002303,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.97
STU-13783,0.08130295081253533,-1.0413720830045876,-0.9195491032131718,0.8141808364321206,-1.0,-0.4793713163064832,0.6954519286125506,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.13
STU-14636,1.1646535787508598,-0.5923226775377122,-1.0031988318284617,-0.9045630584928273,0.6,-1.1552062868369353,0.4145077720207254,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.59
STU-14927,0.4701980480211648,0.0,-0.9402155067534206,2.2955743839626717,-0.2,0.4919449901768175,-0.66090961427749,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.85
STU-14748,1.1924317999800482,1.0623345717266302,0.8626821735196336,-0.6099212479342652,0.2,1.0860510805500987,0.13586643638457108,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.6
STU-10096,0.9979842513757329,0.3862457868557029,1.5043247977216152,0.8387343206453336,1.2,-0.3426326129666012,1.0777202072538863,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.19
STU-13590,-1.1826061151155085,-0.003888336613918889,0.11672341716211497,-1.7803039954307773,0.2,-0.3819253438113949,-0.455958549222798,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.31
STU-14243,1.6924397821054278,1.0623345717266302,1.5043247977216152,0.0,0.8,2.792927308447938,0.6401842256764538,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.18
STU-12510,1.0952080256778904,0.19297492274275993,0.1669132543312875,-0.9454855321815171,0.6,-0.037721021611002006,0.009211283822682796,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.68
STU-10948,-1.3353863318760417,-1.4897030094227155,0.06358123663004837,-0.2825414584247509,2.6,-0.09901768172888002,0.0069084628670121485,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.53
STU-10984,-1.252051668188479,-0.6268096718775685,-0.10568644950912466,-0.8881940690173519,-0.2,-1.1599214145383105,-0.27173287276914215,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.45
STU-12808,-0.19647926147934167,-0.9889231124460562,0.5635113794131875,-0.6099212479342652,1.0,-0.42593320235756377,-0.6632124352331606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9
STU-11088,-0.2520357039377173,0.0,-0.5229509781312719,1.1251916364661594,-0.4,-0.004715127701375146,1.1421991940126657,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.14
STU-11267,-0.7798219072922853,-0.24386033889541733,-2.775588964018292,0.3149266574301116,0.4,-0.26561886051080547,-0.42832469775474963,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1
STU-14950,0.8174258133860123,1.0623345717266302,-0.4471741651503634,0.9287637627604509,-0.4,0.9728880157170924,0.27864133563615434,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.84
STU-12052,1.7896635564075856,1.0623345717266302,1.5043247977216152,-0.6099212479342652,-0.8,0.5799607072691553,0.35924006908462885,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.29
STU-13835,1.6785506714908343,0.0,1.3822946053887235,-0.33983292158891615,-1.0,0.28447937131630663,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.51
STU-10471,-1.779837871543047,-0.5240671679067469,-0.7679954772513549,-2.197713227055407,3.4,-1.2400785854616898,-0.06678180771445022,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.28
STU-10788,0.6507564860108854,-0.45796709542202274,-0.9490725368420986,0.0284693416092872,-0.8,0.36149312377210235,0.601036269430052,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.86
STU-11414,0.91464958768817,0.5644285909449583,-0.015147919713752811,-0.4789693321304595,0.2,0.337917485265226,-0.9763960852043756,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.15
STU-13761,0.8868713664589816,-0.6224987975850863,-1.0957055905324282,-0.5526297847701,-0.2,0.1948919449901769,0.08750719631548647,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.66
STU-12303,-0.5992634693025648,-2.87564909445568,0.14231039297384956,0.20852822583951966,1.0,-0.8235756385068764,0.2993667242371906,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.77
STU-14335,-2.9604122737835277,-1.3747463616231959,-0.2090184672103638,-0.2743569636870133,0.0,-0.5202357563850689,0.2924582613701786,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.72
STU-11810,-1.085382340813352,0.619751477698478,-0.0190843775309435,0.3804026153320144,1.8,0.7497053045186644,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.68
STU-12057,-0.5714852480733775,-0.3638463400361655,-1.031738151003089,0.11031428898666538,-1.0,-0.6302554027504912,0.75993091537133,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.17
STU-11196,-0.1270337084063724,-0.19069288928813863,1.5043247977216152,0.053022825822500945,-0.2,0.30019646365422403,0.6632124352331606,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.61
STU-11386,-0.09925548717718521,1.0623345717266302,0.025200772912445102,-0.3807553952776052,0.6,1.1504911591355598,0.10132412204951076,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.58
STU-11339,-0.6964872436047225,0.0,-2.134930454270607,-0.2170655005228481,0.0,-1.7304518664047155,0.04375359815774333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.42
STU-12175,-1.7381705396992648,1.0623345717266302,-0.693202778724743,-0.6181057426720028,1.2,10.673096443164166,-0.27173287276914215,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8
STU-11083,0.10908117204172377,-1.5989118248322598,-2.447878850737218,-1.2319428480023416,-0.6,-0.08015717092337915,-0.6447898675877951,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.55
STU-11733,-1.4048318849490111,-0.6986575767522686,-0.7227262123536682,-1.076437447985322,1.8,-0.688408644400786,-0.766839378238342,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.39
STU-10839,1.2202100212092355,0.6686080530132736,-0.3881272978925129,-0.9536700269192547,0.6,1.1316306483300593,0.5780080598733451,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.26
STU-13480,-2.807632057022995,-0.5075421497855657,1.3985107533152335e-15,0.3067421626923739,1.2,-1.3925343811394892,0.12665515256188828,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.15
STU-10833,-2.1131765262932998,1.0623345717266302,1.5043247977216152,-0.45441584791724576,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.49
STU-14499,-1.1826061151155085,0.11897158072181878,-0.8221217722377181,-0.5771832689833137,1.2,-0.22475442043222002,0.27864133563615434,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.97
STU-12344,-0.5298179162295955,-1.2957136662610251,1.3985107533152335e-15,-0.3070949426379647,0.8,-0.5846758349705307,0.43523316062176187,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.53
STU-14164,0.1507485038855058,-0.6735108100461229,-0.7040280377220156,0.41314059428296585,-0.4,-1.152062868369352,-0.14047207829591238,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.29
STU-12472,0.7202020390838558,0.05215302918834724,0.6087806443108741,0.830549825907596,0.6,0.4557956777996072,-0.455958549222798,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.9
STU-10552,0.4701980480211648,-0.621780318536339,0.6619228248429393,-1.0600684585098468,0.2,-0.29862475442043235,0.13586643638457108,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.67
STU-10672,1.7896635564075856,-0.0053252947114126046,-0.07517890142590138,0.5277235206112962,-0.6,-0.048722986247544293,0.08750719631548647,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.75
STU-10863,0.6507564860108854,0.5859829624073691,-0.2346054430220998,-0.8554560900664004,-1.0,0.8000000000000004,0.7714450201496836,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.87
STU-13586,0.0,-1.0966949697581063,-0.9618660247479658,0.5931994785131991,1.6,0.17760314341846772,-1.061600460564191,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6
STU-13229,-0.18259015086474806,1.0623345717266302,0.9207449263231862,1.4280179417624592,0.2,0.545383104125737,0.08059873344847451,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.48
STU-13139,-1.4881665486365752,0.0,-0.4127301592499508,0.0,0.8,-0.2939096267190569,0.1174438687392055,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.19
STU-14336,0.553532711708729,0.5285046385076083,0.5398926325100476,0.9696862364491393,0.4,0.4526522593320238,0.895797351755901,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.78
STU-14640,0.7896475921568251,1.0623345717266302,0.4473858738060811,-0.7736111426890223,0.0,0.6239685658153243,-0.3822682786413357,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.01
STU-12647,-0.09925548717718521,1.0623345717266302,0.36865671746227846,1.1333761312038972,0.0,0.48408644400785866,0.8013816925734024,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.39
STU-13777,1.5257704547303008,0.33810769058965373,-0.23657367193069442,-0.33164842685117846,-0.4,0.2609037328094303,-0.6908462867012091,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.48
STU-13116,-2.3631805173559908,-1.6901586640231292,-0.7227262123536682,0.8469188153830713,-0.6,0.0,-0.6516983304548072,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3
STU-11365,1.4979922335011138,1.0623345717266302,1.4866107375442592,-0.8309026058531868,1.6,0.4762278978388998,0.7276914219919405,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.41
STU-11288,0.24797227818766227,-0.3516321962074674,1.5043247977216152,0.8551033101208104,1.6,0.15402750491159145,-0.08750719631548647,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.54
STU-11128,0.20630494634388147,-1.474614949399029,0.012407285006577812,-0.5853677637210514,1.0,-0.9084479371316307,-0.8221070811744388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.02
STU-13478,0.45630893740657125,-0.8121772664542946,-0.7994871397888748,0.4786165521848687,0.2,-1.0561886051080551,-0.44905008635578586,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
STU-14812,-0.41870503131284426,-1.91504260628094,-0.9913894583768911,-1.076437447985322,0.6,-1.181925343811395,0.3293033966609098,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.04
STU-14402,-0.6964872436047225,-1.6197477172459227,-1.308274312660692,-1.8457799533326802,0.0,-0.913163064833006,0.6908462867012093,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.48
STU-14990,-0.668709022375534,-3.085444976689804,-0.29168408137135565,0.12668327846214147,-0.4,-0.9901768172888017,-0.6516983304548072,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.64
STU-14513,-0.5437070268441891,0.5062317879964521,-0.22574841293342177,0.06120732056023862,-0.2,0.5218074656188606,0.4605641911341394,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.48
STU-14682,-0.5714852480733775,-0.1145341101209564,0.2289124649520321,-0.929116542706041,-0.8,-0.20275049115913546,-0.4444444444444444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4
STU-14711,-0.7520436860630981,0.37618708017324487,0.36373614519079117,0.0,0.4,-0.6286836935166995,0.14968336211859537,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.76
STU-11281,0.03963561896875452,0.782846221764047,1.5043247977216152,0.1512367626753552,1.4,0.3819253438113949,-0.2440990213010938,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0
STU-12091,-0.7520436860630981,1.0623345717266302,0.13738982070236225,0.2821886784791602,-1.0,0.46365422396856604,0.5710995970063327,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.89
STU-13417,-0.1270337084063724,-0.5053867126393246,0.17281794105707285,0.0,0.4,-0.5862475442043223,-0.24870466321243528,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.93
STU-14203,-1.4048318849490111,-1.1764461441690233,0.050787748724181084,-0.8554560900664004,-0.4,-1.3406679764243616,-0.3960852043753598,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.78
STU-10556,-0.6548199117609405,-1.3704354873307136,0.08031118235310634,-0.8881940690173519,-0.4,-0.6223968565815323,-0.07138744962579152,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.38
STU-10131,0.3590851631044136,1.0623345717266302,-0.644981170464165,-1.6002451112005447,0.0,0.06915520628683687,0.4559585492227981,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.66
STU-10778,-2.390958738585178,-1.3955822540368583,-0.9953259161940818,0.15942125741309288,-1.0,-1.1253438113948921,-0.40299366724237196,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.21
STU-11724,0.3174178312606327,1.0623345717266302,0.8370951977078976,-0.23343448999832417,1.0,1.3029469548133599,-0.20955670696603346,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.28
STU-14771,-0.04369904471880956,-0.3494767590612263,0.9729029924009548,0.5277235206112962,0.0,-0.28447937131630663,-0.713874496257916,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.85
STU-14033,-0.5298179162295955,-0.490298652615638,1.440357358192276,-0.24161898473606186,-0.2,-0.19332023575638516,-0.0023028209556706478,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.79
STU-12263,0.10908117204172377,-0.16554612258199403,0.6697957404773193,-0.7081351847871195,0.6,-0.8330058939096269,-0.5780080598733449,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.89
STU-14065,1.2896555742822047,1.0623345717266302,0.17675439887426353,0.18397474162630664,0.4,0.24990176817288803,2.0702360391479564,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.76
STU-10045,0.6229782647816982,-2.5437117739345654,1.3985107533152335e-15,-0.028822121554877973,0.0,-1.7304518664047155,-0.009211283822682796,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.46
STU-11068,0.6785347072400738,-0.15045806255830643,-1.4017651858189564,0.0,-0.2,-1.007465618860511,-0.07829591249280367,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.22
STU-10241,0.8035367027714188,0.5823905671636334,1.3035654490449209,-0.2170655005228481,-1.0,0.550098231827112,-1.040875071963155,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.55
STU-10740,0.7063129284692611,0.1441183474279634,1.1096949015483097,0.2330817100527334,-1.0,0.13831041257367402,0.8036845135290731,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.76
STU-13629,-2.307624074897615,-1.2590712347749289,-1.1173561085269736,-0.8718250795418758,0.2,-1.7304518664047155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33
STU-12759,1.7757744457929918,0.0,1.5043247977216152,-0.06974459524356708,0.6,0.7717092337917489,0.0046056419113415,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.15
STU-10126,1.567437786574083,0.3596620620520636,-0.9225014465760646,0.5440925100867715,-0.4,0.6396856581532415,-0.46747265400115146,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.68
STU-12254,-1.0298258983549764,-1.420729020743004,-1.9085841297821788,-0.028822121554877973,1.0,0.0,1.22279792746114,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.46
STU-14342,1.3313229061259868,1.0623345717266302,0.2968163622985607,1.2397745627944883,-0.2,1.6408644400785857,0.2579159470351181,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.02
STU-10558,0.49797626925035327,-0.7726609187732096,1.3985107533152335e-15,0.1921592363640443,-1.0,-0.8094302554027506,0.6609096142774901,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.58
STU-10720,0.02574650835416092,1.0623345717266302,1.1923605157093018,0.1512367626753552,0.2,1.376817288801572,0.6056419113413932,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.63
STU-14239,0.7896475921568251,-0.3810898372060942,0.46411581952913905,-0.298910447900227,0.8,-0.7229862475442044,-0.386873920552677,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.69
STU-10675,1.039651583219515,0.23752062376507327,-0.13619399759234796,0.06120732056023862,-0.8,0.47779960707269176,-0.7230857800805988,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.74
STU-11670,0.7202020390838558,0.21524777325391609,1.3985107533152335e-15,0.8469188153830713,0.0,0.09115913555992144,0.274035693724813,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.59
STU-12321,-0.6548199117609405,-1.6836923525844059,-1.2639891622173032,-0.04519111103035332,-1.0,-0.4950884086444009,0.591824985607369,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.63
STU-12761,-2.071509194449519,-1.1699798327303002,-0.24149424420218174,-0.9373010374437787,1.2,-1.4616895874263265,-0.5826137017846863,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.82
STU-14311,0.16463761450009942,0.5967601481385736,-0.3645085509893715,1.2806970364831782,0.4,1.111198428290766,1.0017271157167533,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.51
STU-11562,0.49797626925035327,1.0623345717266302,1.3350571115824421,1.5671543523040026,-0.8,1.5905697445972498,0.9740932642487047,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.06
STU-13743,0.12297028265631738,0.9172018038797364,-1.4165269026334197,0.4458785732339173,0.0,0.028290766208251432,0.518134715025907,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.71
STU-12517,-1.5437229910949508,1.0623345717266302,0.9414113298634348,0.3804026153320144,1.4,0.6585461689587426,-0.31778929188255617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9
STU-12340,-0.05758815533340317,0.19225644369401254,-0.3497468341749096,1.2725125417454406,0.6,-0.029862475442043148,-0.3914795624640185,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.57
STU-12402,1.3452120167405803,-0.8473827398428971,0.664875168205832,-0.4462313531795081,-1.0,0.4463654223968566,-0.10362694300518141,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.81
STU-14020,0.6646455966254802,-0.3257669504525744,-0.4442218217874707,-0.06156010050582939,1.4,-0.5768172888015718,0.5112262521588946,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.01
STU-14222,-0.5159288056150019,-2.038621002665424,-1.4303045049935836,-2.5332775113026593,-0.6,-0.3834970530451866,1.22279792746114,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.94
STU-14591,0.5118653798649468,0.0600562987245642,1.0152199139357487,-0.7163196795248571,-1.0,0.21375245579567775,1.609671848013817,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.85
STU-14723,0.23408316757306866,1.0623345717266302,1.3970563222031853,0.0,-0.2,1.3453831041257371,-0.5641911341393206,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.09
STU-10496,-0.43259414192743784,0.41426646975683595,-0.35663563535499154,0.6750444258905772,-0.4,-0.5579567779960707,-0.5204375359815775,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.53
